0.198034875	0.093910086
0.085420119	0.044712771
0.068858925	0.040474382
0.046552857	0.077980972
0.036562023	0.036438607
0.053870608	0.031871608
0.041109944	0.031129773
0.037420776	0.047913524
0.042666591	0.029138599
0.032218094	0.028438344
0.036539526	0.032200687
0.032533313	0.031023728
0.034191609	0.030062881
0.034253312	0.02633217
0.037269185	0.031340691
0.026661856	0.024292821
0.030495307	0.025293789
0.028164788	0.033218627
0.03324216	0.030217844
0.028973912	0.028785059
0.026741989	0.040308472
0.027797463	0.038839886
0.028684402	0.028668355
0.029995807	0.030290809
0.035478937	0.029120381
0.030515894	0.037590858
0.028217134	0.024376334
0.026791345	0.037179571
0.028528292	0.03726296
0.030548872	0.023138312
0.027174151	0.024224832
0.027538732	0.022603427
0.028749289	0.022115656
0.022054217	0.033259227
0.02599768	0.026611642
0.025347873	0.026827394
0.026901838	0.029869721
0.02403568	0.022565136
0.024594624	0.022006163
0.025292081	0.022953024
0.023567632	0.030287865
0.024628059	0.023218075
0.022657691	0.022047511
0.025975438	0.028822583
0.023772982	0.022464968
0.021020984	0.021710249
0.02054114	0.021413431
0.022315591	0.027858227
0.023938734	0.035372214
0.026295433	0.026633182
0.022478124	0.02160295
0.0214513	0.022483413
0.019836455	0.020829866
0.020242816	0.024746718
0.021385959	0.021453146
0.024786616	0.031696517
0.022438926	0.020804736
0.020653125	0.021211583
0.019530481	0.021830123
0.02062567	0.021109795
0.019226257	0.023008356
0.021584357	0.028432268
0.020442034	0.020692904
0.020232268	0.019858541
0.019274401	0.024156886
0.022565422	0.032059897
0.019991365	0.020994578
0.018421996	0.021287309
0.018356079	0.027882887
0.022160791	0.019669053
0.019189494	0.022450815
0.019794999	0.022682584
0.018984565	0.020634237
0.018142436	0.023341435
0.018624734	0.020493876
0.018355663	0.023712305
0.01890615	0.023754731
0.019990331	0.027526545
0.019982482	0.021012638
0.017544509	0.019503084
0.016869945	0.022853898
0.017989849	0.029380562
0.018218833	0.019739394
0.017765539	0.019989118
0.017929589	0.024446148
0.017232552	0.02018189
0.017606239	0.020564676
0.01805774	0.023508616
0.017224754	0.019552099
0.017081329	0.019025005
0.017189749	0.019087489
0.01653833	0.020200318
0.017354047	0.029301148
0.016467258	0.019171088
0.017414693	0.02434645
0.016993551	0.022598657
0.016621134	0.026926235
0.016413397	0.019758286
0.017390675	0.019312451
0.015501584	0.020744986
0.016314211	0.019457723
0.016394216	0.023778943
0.016056587	0.020022381
0.015751879	0.024295277
0.016436841	0.01916534
0.015960823	0.018937263
0.01604407	0.019121171
0.016140588	0.019965748
0.015647207	0.019308506
0.015856935	0.021091305
0.015531821	0.019557175
0.014905718	0.021832816
0.015564282	0.018902
0.015011881	0.020383127
0.014832887	0.019191943
0.015225171	0.019761481
0.014931978	0.019562246
0.015870452	0.019815603
0.01497556	0.018888325
0.015311798	0.023164835
0.014742597	0.019286757
0.014454161	0.01973676
0.014437288	0.019578456
0.014137627	0.018549764
0.014396365	0.020345119
0.014135758	0.018736128
0.014374769	0.019138792
0.014025467	0.021028608
0.01467756	0.018877094
0.013752054	0.020458209
0.014031267	0.018338516
0.014003966	0.021988354
0.014067834	0.019847359
0.013953138	0.019434552
0.013604757	0.01873191
0.014005906	0.02000071
0.013935183	0.020350699
0.013641895	0.018270543
0.014604139	0.019006152
0.013586408	0.018194712
0.013215026	0.018478854
0.013206917	0.018370867
0.013303116	0.020298989
0.013622581	0.018198639
0.013030154	0.018872223
0.013173775	0.018809632
0.013255078	0.018937291
0.013440115	0.01819179
0.013233364	0.02026335
0.013288862	0.021768207
0.013171878	0.017984571
0.013192048	0.018404357
0.012856601	0.018767847
0.01288627	0.018407383
0.012935648	0.018876744
0.01290199	0.018309421
0.012925634	0.020484902
0.013425142	0.019210338
0.012810493	0.018266795
0.012713946	0.019037062
0.012661871	0.01846965
0.012599904	0.018193996
0.012493292	0.018848182
0.012569528	0.018109966
0.012532392	0.018377893
0.012402546	0.018145912
0.012213651	0.018441363
0.012092057	0.01794414
0.012276686	0.018146679
0.012278805	0.018621384
0.012142952	0.018012866
0.012276499	0.019403752
0.012064418	0.019433724
0.01210145	0.018183505
0.012040288	0.018215684
0.012124212	0.018354994
0.011913035	0.018781586
0.011867941	0.018202661
0.011746253	0.018541103
0.011910826	0.018149388
0.011904176	0.018478651
0.011847395	0.018002063
0.011687608	0.018897548
0.011930692	0.018269036
0.011669567	0.017770899
0.012111956	0.019226045
0.011855377	0.018397562
0.011653948	0.018928316
0.011746809	0.020132191
0.01158717	0.018095942
0.011522329	0.018704015
0.011401723	0.017842761
0.011702989	0.018214367
0.011560744	0.018237929
0.011635761	0.017975845
0.011323488	0.017860148
0.011361782	0.018162862
0.011343928	0.018391561
0.011256838	0.017950227
0.011315024	0.018028598
0.011183182	0.017896155
0.011164698	0.018492863
0.011274328	0.018058837
0.011299063	0.017844827
0.011116021	0.018112011
0.011174844	0.017729214
0.011074732	0.018149467
0.011371327	0.018067971
0.011181106	0.018641872
0.010974598	0.01815016
0.010897097	0.01794187
0.010797869	0.017993738
0.011138585	0.01773522
0.010993895	0.017707231
0.010854331	0.017908381
0.010934854	0.017725295
0.010889002	0.018198849
0.010757459	0.017830567
0.010826767	0.018322373
0.010794571	0.017731922
0.010730752	0.018136169
0.01081405	0.018159738
0.010620809	0.017873476
0.010677733	0.018057365
0.01069711	0.017858886
0.010601077	0.017786921
0.010601557	0.018058082
0.010496909	0.018100377
0.010603296	0.017643672
0.010515064	0.01802707
0.010527636	0.017936597
0.01049395	0.017762649
0.010509727	0.017894044
0.010434191	0.017902006
0.010361298	0.018197875
0.010518507	0.018045004
0.010284126	0.01786457
0.010380315	0.017907541
0.010398574	0.017834469
0.01043028	0.017774317
0.010369854	0.0177931
0.010203369	0.017664658
0.01019366	0.017582275
0.010270335	0.017836553
0.010328444	0.018092051
0.01026796	0.017727607
0.010162998	0.017922377
0.010300982	0.017618175
0.010118304	0.018719051
0.010259644	0.017530766
0.010189203	0.017807244
0.010067129	0.017763394
0.010173663	0.017745281
0.010007836	0.017998688
0.010093258	0.017794592
0.010092498	0.018114543
0.010001952	0.017608932
0.010059471	0.017800289
0.010063045	0.017544553
0.010094179	0.017790062
0.009926748	0.017633453
0.00994938	0.017592109
0.010032653	0.017774996
0.009932099	0.018014312
0.009873978	0.017775066
0.009858271	0.017927421
0.009907203	0.017866958
0.009960856	0.01771935
0.009942851	0.017776587
0.009892009	0.017633567
0.009759303	0.01771568
0.009826631	0.017873527
0.009862186	0.01740231
0.009805364	0.017935186
0.00984844	0.017924546
0.009756149	0.017840515
0.009856141	0.017742643
0.009729209	0.017767847
0.009864527	0.017961214
0.009731395	0.017756857
0.009725756	0.018097302
0.009727131	0.01762571
0.009673498	0.017793981
0.009675909	0.017899775
0.009741085	0.01781688
0.00968901	0.017569784
0.009615889	0.017716882
0.009635068	0.017973849
0.009677715	0.018181261
0.009575645	0.017747256
0.009547315	0.018047483
0.009677881	0.017745866
0.009606053	0.01770577
0.009567235	0.018042594
0.009547627	0.017571723
0.009599384	0.017762033
0.00950522	0.018002409
0.009504491	0.018031184
0.009486927	0.017579318
0.009472137	0.017901528
0.009512234	0.017955646
0.009617067	0.017589512
0.009478199	0.018004006
0.009453327	0.017415868
0.009330144	0.017815892
0.009488343	0.017546306
0.009471646	0.017602359
0.009312597	0.017880808
0.009366672	0.018003213
0.009388149	0.017849133
0.009437002	0.0177335
0.009308242	0.017524884
0.009336258	0.01770372
0.009322288	0.01783583
0.009239028	0.017730536
0.009340635	0.017589678
0.009273876	0.017456432
0.009321566	0.017769767
0.00927454	0.017842761
0.009413874	0.017597527
0.009242707	0.017640415
0.009204832	0.017891149
0.009270628	0.017601897
0.009162298	0.017799936
0.009246596	0.017789938
0.009314323	0.017836677
0.009234998	0.01764014
0.009342259	0.01772762
0.009169518	0.017903606
0.009219724	0.017566161
0.009216418	0.017593923
0.009148187	0.017695989
0.009186893	0.017806835
0.009167598	0.017452426
0.009186438	0.017609519
0.009139405	0.017829037
0.009172375	0.017640953
0.009164249	0.017768748
0.009197333	0.017705777
0.009113609	0.017806393
0.009122471	0.017866882
0.009165691	0.017365672
0.009117929	0.017808829
0.009073345	0.017796267
0.009118641	0.01781063
0.009118974	0.017788262
0.00912157	0.018058881
0.009076883	0.017615471
0.009099383	0.017683624
0.009037277	0.01733583
0.009039753	0.017710514
0.009095479	0.017772664
0.009039557	0.017726119
0.009063909	0.017712019
0.008947732	0.017762165
0.009014789	0.017639578
0.009024062	0.017868328
0.008953098	0.017528399
0.008977251	0.017650821
0.008980111	0.01774364
0.008980144	0.017576186
0.009015504	0.017619646
0.008959507	0.017650681
0.008985424	0.017490396
0.009003166	0.017589247
0.008854893	0.017899482
0.008888118	0.017502095
0.00892586	0.017724931
0.008967868	0.01772974
0.008967512	0.017606746
0.008998248	0.017436656
0.00884773	0.017452103
0.008873138	0.017890192
0.008873512	0.017634071
0.008951758	0.017646136
0.008836074	0.017824344
0.008902566	0.017695859
0.008940627	0.017907335
0.008892213	0.01752858
0.008917658	0.017528984
0.00883842	0.01777801
0.008874307	0.017766944
0.008906204	0.017564634
0.008880494	0.017621717
0.008920777	0.01756288
0.008846034	0.017841294
0.008860515	0.017756154
0.008880295	0.017749921
0.008776093	0.017615305
0.008869421	0.017813096
0.008835881	0.01772279
0.008799669	0.017442124
0.008732931	0.017897787
0.008800137	0.017664257
0.00880057	0.017573473
0.008812177	0.017914396
0.008844594	0.017806321
0.008837863	0.017777533
0.008727989	0.01754629
0.00886845	0.017770928
0.008754801	0.017676434
0.008817536	0.017504071
0.008772502	0.01743721
0.008801817	0.017549531
0.00880858	0.01765624
0.008662528	0.017817581
0.008677563	0.017491945
0.008755015	0.01779633
0.008735076	0.017567935
0.008694864	0.017775146
0.008767714	0.017486671
0.008755042	0.017573998
0.008717887	0.017797435
0.008705215	0.017507744
0.008711546	0.017577285
0.008670922	0.017585219
0.008731049	0.017578592
0.008754629	0.017714951
0.008708011	0.017515319
0.008723047	0.017650165
0.008762509	0.017951859
0.008670224	0.017483465
0.008658363	0.017762888
0.008698342	0.017635172
0.008661515	0.01767994
0.008671256	0.017481368
0.008642913	0.017514612
0.008665818	0.017631243
0.008626829	0.017920218
0.008712021	0.017780851
0.008618672	0.017828868
0.008652637	0.017608411
0.00866398	0.017700526
0.008696044	0.017801613
0.008699029	0.017740126
0.00863701	0.017835032
0.008737596	0.0177651
0.008717673	0.017583461
0.008557312	0.01781226
0.00870164	0.017819917
0.008687125	0.017638672
0.008624827	0.017781155
0.00856181	0.017522379
0.008580781	0.01749155
0.008651276	0.017666533
0.008604745	0.017606292
0.008652558	0.017525456
0.008650592	0.017612151
0.008656567	0.017808146
0.008615441	0.017799157
0.008587329	0.017319657
0.008587307	0.017759747
0.00857561	0.017835877
0.008609469	0.017885282
0.008618276	0.017484
0.008580442	0.017836131
0.008534898	0.017768616
0.008592361	0.017764333
0.008582321	0.017811046
0.008593731	0.017874942
0.008597799	0.017605862
0.008600273	0.017728905
0.008553965	0.01788297
0.008585273	0.017575719
0.008554036	0.017788259
0.00851078	0.017577836
0.008580911	0.017731595
0.008663372	0.017448207
0.008585983	0.017658545
0.008501696	0.017601156
0.008555481	0.017585135
0.008585938	0.017779495
0.008617732	0.017585943
0.008596647	0.017663251
0.008569865	0.017882317
0.008594725	0.017412756
0.008634507	0.017897222
0.008577244	0.01774505
0.008531369	0.017668002
0.008529436	0.018003901
0.008489733	0.017631312
0.008546515	0.017635105
0.008479866	0.017875485
0.008530849	0.017544911
0.008467221	0.017470768
0.008555644	0.01774103
0.008572994	0.017589425
0.008600128	0.017743232
0.008508129	0.017656852
0.008629756	0.017744578
0.008520551	0.017801324
0.008507918	0.017787459
0.008514217	0.017593161
0.008581384	0.017665787
0.008528962	0.017723356
0.008488338	0.017605822
0.008540881	0.017773587
0.008498584	0.017696139
0.008547779	0.017628174
0.00852647	0.017768226
